Match ID,Innings,Over,runs_in_over,wickets_in_over,balls_in_over,target_score,cum_runs_before_over,cum_wickets_before_over,cum_balls_before_over,overs_completed_before,balls_remaining_before_over,run_rate_so_far,runs_remaining,overs_remaining,req_run_rate,runs_last_over,runs_last_3_overs,wickets_last_3_overs,danger_over
1082600,2,19,4,0,4,159,155,6,108,18,12,8.61111111111111,4,1,4.0,6.0,34.0,2.0,0
1082616,1,1,11,0,6,189,0,0,0,0,120,0.0,189,19,9.947368421052632,0.0,0.0,0.0,0
1082616,1,2,5,1,6,189,11,0,6,1,114,11.0,178,18,9.88888888888889,11.0,11.0,0.0,1
1082616,1,3,6,0,6,189,16,1,12,2,108,8.0,173,17,10.176470588235293,5.0,16.0,1.0,0
1082616,1,4,3,0,6,189,22,1,18,3,102,7.333333333333333,167,16,10.4375,6.0,22.0,1.0,0
1082616,1,5,11,0,6,189,25,1,24,4,96,6.25,164,15,10.933333333333334,3.0,14.0,1.0,0
1082616,1,6,14,0,6,189,36,1,30,5,90,7.2,153,14,10.928571428571429,11.0,20.0,0.0,1
1082616,1,7,3,0,6,189,50,1,36,6,84,8.333333333333334,139,13,10.692307692307692,14.0,28.0,0.0,0
1082616,1,8,14,0,6,189,53,1,42,7,78,7.571428571428571,136,12,11.333333333333334,3.0,28.0,0.0,1
1082616,1,9,13,0,6,189,67,1,48,8,72,8.375,122,11,11.090909090909092,14.0,31.0,0.0,1
1082616,1,10,8,1,6,189,80,1,54,9,66,8.88888888888889,109,10,10.9,13.0,30.0,0.0,1
1082616,1,11,3,0,6,189,88,2,60,10,60,8.8,101,9,11.222222222222221,8.0,35.0,1.0,0
1082616,1,12,13,0,6,189,91,2,66,11,54,8.272727272727273,98,8,12.25,3.0,24.0,1.0,1
1082616,1,13,10,0,6,189,104,2,72,12,48,8.666666666666666,85,7,12.142857142857142,13.0,24.0,1.0,0
1082616,1,14,14,1,6,189,114,2,78,13,42,8.76923076923077,75,6,12.5,10.0,26.0,0.0,1
1082616,1,15,7,1,6,189,128,3,84,14,36,9.142857142857142,61,5,12.2,14.0,37.0,1.0,1
1082616,1,16,8,0,6,189,135,4,90,15,30,9.0,54,4,13.5,7.0,31.0,2.0,0
1082616,1,17,9,0,6,189,143,4,96,16,24,8.9375,46,3,15.333333333333334,8.0,29.0,2.0,0
1082616,1,18,6,1,6,189,152,4,102,17,18,8.941176470588236,37,2,18.5,9.0,24.0,1.0,1
1082616,1,19,18,1,6,189,158,5,108,18,12,8.777777777777779,31,1,31.0,6.0,23.0,1.0,1
1082616,1,20,12,1,6,189,176,6,114,19,6,9.263157894736842,13,0,0.0,18.0,33.0,2.0,1
1082616,2,1,6,1,6,189,0,0,0,0,120,0.0,189,19,9.947368421052632,0.0,0.0,0.0,1
1082616,2,2,8,0,6,189,6,1,6,1,114,6.0,183,18,10.166666666666666,6.0,6.0,1.0,0
1082616,2,3,11,0,6,189,14,1,12,2,108,7.0,175,17,10.294117647058824,8.0,14.0,1.0,0
1082616,2,4,11,0,6,189,25,1,18,3,102,8.333333333333334,164,16,10.25,11.0,25.0,1.0,0
1082616,2,5,7,0,6,189,36,1,24,4,96,9.0,153,15,10.2,11.0,30.0,0.0,0
1082616,2,6,7,1,6,189,43,1,30,5,90,8.6,146,14,10.428571428571429,7.0,29.0,0.0,1
1082616,2,7,8,0,6,189,50,2,36,6,84,8.333333333333334,139,13,10.692307692307692,7.0,25.0,1.0,0
1082616,2,8,5,0,6,189,58,2,42,7,78,8.285714285714286,131,12,10.916666666666666,8.0,22.0,1.0,0
1082616,2,9,7,1,6,189,63,2,48,8,72,7.875,126,11,11.454545454545455,5.0,20.0,1.0,1
1082616,2,10,12,0,6,189,70,3,54,9,66,7.777777777777778,119,10,11.9,7.0,20.0,1.0,1
1082616,2,11,8,0,6,189,82,3,60,10,60,8.2,107,9,11.88888888888889,12.0,24.0,1.0,0
1082616,2,12,5,1,6,189,90,3,66,11,54,8.181818181818182,99,8,12.375,8.0,27.0,1.0,1
1082616,2,13,7,1,6,189,95,4,72,12,48,7.916666666666667,94,7,13.428571428571429,5.0,25.0,1.0,1
1082616,2,14,4,1,6,189,102,5,78,13,42,7.846153846153846,87,6,14.5,7.0,20.0,2.0,1
1082616,2,15,15,0,6,189,106,6,84,14,36,7.571428571428571,83,5,16.6,4.0,16.0,3.0,1
1082616,2,16,7,0,6,189,121,6,90,15,30,8.066666666666666,68,4,17.0,15.0,26.0,2.0,0
1082616,2,17,14,1,6,189,128,6,96,16,24,8.0,61,3,20.333333333333332,7.0,26.0,1.0,1
1082616,2,18,6,0,6,189,142,7,102,17,18,8.352941176470589,47,2,23.5,14.0,36.0,1.0,0
1082616,2,19,5,0,6,189,148,7,108,18,12,8.222222222222221,41,1,41.0,6.0,27.0,1.0,0
1082616,2,20,9,0,6,189,153,7,114,19,6,8.052631578947368,36,0,0.0,5.0,25.0,1.0,0
1082620,1,1,6,0,6,183,0,0,0,0,120,0.0,183,19,9.631578947368421,0.0,0.0,0.0,0
1082620,1,2,8,0,6,183,6,0,6,1,114,6.0,177,18,9.833333333333334,6.0,6.0,0.0,0
1082620,1,3,11,0,6,183,14,0,12,2,108,7.0,169,17,9.941176470588236,8.0,14.0,0.0,0
1082620,1,4,5,0,6,183,25,0,18,3,102,8.333333333333334,158,16,9.875,11.0,25.0,0.0,0
1082620,1,5,12,0,6,183,30,0,24,4,96,7.5,153,15,10.2,5.0,24.0,0.0,1
1082620,1,6,15,0,6,183,42,0,30,5,90,8.4,141,14,10.071428571428571,12.0,28.0,0.0,1
1082620,1,7,5,0,6,183,57,0,36,6,84,9.5,126,13,9.692307692307692,15.0,32.0,0.0,0
1082620,1,8,3,1,6,183,62,0,42,7,78,8.857142857142858,121,12,10.083333333333334,5.0,32.0,0.0,1
1082620,1,9,9,0,6,183,65,1,48,8,72,8.125,118,11,10.727272727272727,3.0,23.0,1.0,0
1082620,1,10,9,0,6,183,74,1,54,9,66,8.222222222222221,109,10,10.9,9.0,17.0,1.0,0
1082620,1,11,6,0,6,183,83,1,60,10,60,8.3,100,9,11.11111111111111,9.0,21.0,1.0,0
1082620,1,12,9,0,6,183,89,1,66,11,54,8.090909090909092,94,8,11.75,6.0,24.0,0.0,0
1082620,1,13,9,0,6,183,98,1,72,12,48,8.166666666666666,85,7,12.142857142857142,9.0,24.0,0.0,0
1082620,1,14,7,1,6,183,107,1,78,13,42,8.23076923076923,76,6,12.666666666666666,9.0,24.0,0.0,1
1082620,1,15,15,0,6,183,114,2,84,14,36,8.142857142857142,69,5,13.8,7.0,25.0,1.0,1
1082620,1,16,11,0,6,183,129,2,90,15,30,8.6,54,4,13.5,15.0,31.0,1.0,0
1082620,1,17,7,0,6,183,140,2,96,16,24,8.75,43,3,14.333333333333334,11.0,33.0,1.0,0
1082620,1,18,5,2,6,183,147,2,102,17,18,8.647058823529411,36,2,18.0,7.0,33.0,0.0,1
1082620,1,19,18,0,6,183,152,4,108,18,12,8.444444444444445,31,1,31.0,5.0,23.0,2.0,1
1082620,1,20,12,1,6,183,170,4,114,19,6,8.947368421052632,13,0,0.0,18.0,30.0,2.0,1
1082620,2,1,8,0,6,183,0,0,0,0,120,0.0,183,19,9.631578947368421,0.0,0.0,0.0,0
1082620,2,2,10,0,6,183,8,0,6,1,114,8.0,175,18,9.722222222222221,8.0,8.0,0.0,0
1082620,2,3,3,1,6,183,18,0,12,2,108,9.0,165,17,9.705882352941176,10.0,18.0,0.0,1
1082620,2,4,7,0,6,183,21,1,18,3,102,7.0,162,16,10.125,3.0,21.0,1.0,0
1082620,2,5,10,0,6,183,28,1,24,4,96,7.0,155,15,10.333333333333334,7.0,20.0,1.0,0
1082620,2,6,7,0,6,183,38,1,30,5,90,7.6,145,14,10.357142857142858,10.0,20.0,1.0,0
1082620,2,7,11,0,6,183,45,1,36,6,84,7.5,138,13,10.615384615384615,7.0,24.0,0.0,0
1082620,2,8,20,0,6,183,56,1,42,7,78,8.0,127,12,10.583333333333334,11.0,28.0,0.0,1
1082620,2,9,11,0,6,183,76,1,48,8,72,9.5,107,11,9.727272727272727,20.0,38.0,0.0,0
1082620,2,10,14,0,6,183,87,1,54,9,66,9.666666666666666,96,10,9.6,11.0,42.0,0.0,1
1082620,2,11,10,0,6,183,101,1,60,10,60,10.1,82,9,9.11111111111111,14.0,45.0,0.0,0
1082620,2,12,12,0,6,183,111,1,66,11,54,10.090909090909092,72,8,9.0,10.0,35.0,0.0,1
1082620,2,13,12,0,6,183,123,1,72,12,48,10.25,60,7,8.571428571428571,12.0,36.0,0.0,1
1082620,2,14,12,0,6,183,135,1,78,13,42,10.384615384615385,48,6,8.0,12.0,34.0,0.0,1
1082620,2,15,12,0,6,183,147,1,84,14,36,10.5,36,5,7.2,12.0,36.0,0.0,1
1082620,2,16,14,0,6,183,159,1,90,15,30,10.6,24,4,6.0,12.0,36.0,0.0,1
1082620,2,17,5,1,6,183,173,1,96,16,24,10.8125,10,3,3.3333333333333335,14.0,38.0,0.0,1
1082620,2,18,2,1,6,183,178,2,102,17,18,10.470588235294118,5,2,2.5,5.0,31.0,1.0,1
1082620,2,19,4,0,1,183,180,3,108,18,12,10.0,3,1,3.0,2.0,21.0,2.0,0
1082636,1,1,1,1,6,159,0,0,0,0,120,0.0,159,19,8.368421052631579,0.0,0.0,0.0,1
1082636,1,2,11,0,6,159,1,1,6,1,114,1.0,158,18,8.777777777777779,1.0,1.0,1.0,0
1082636,1,3,8,1,6,159,12,1,12,2,108,6.0,147,17,8.647058823529411,11.0,12.0,1.0,1
1082636,1,4,9,0,6,159,20,2,18,3,102,6.666666666666667,139,16,8.6875,8.0,20.0,2.0,0
1082636,1,5,5,1,6,159,29,2,24,4,96,7.25,130,15,8.666666666666666,9.0,28.0,1.0,1
1082636,1,6,6,0,6,159,34,3,30,5,90,6.8,125,14,8.928571428571429,5.0,22.0,2.0,0
1082636,1,7,9,0,6,159,40,3,36,6,84,6.666666666666667,119,13,9.153846153846153,6.0,20.0,1.0,0
1082636,1,8,5,0,6,159,49,3,42,7,78,7.0,110,12,9.166666666666666,9.0,20.0,1.0,0
1082636,1,9,5,0,6,159,54,3,48,8,72,6.75,105,11,9.545454545454545,5.0,20.0,0.0,0
1082636,1,10,4,0,6,159,59,3,54,9,66,6.555555555555555,100,10,10.0,5.0,19.0,0.0,0
1082636,1,11,8,0,6,159,63,3,60,10,60,6.3,96,9,10.666666666666666,4.0,14.0,0.0,0
1082636,1,12,7,0,6,159,71,3,66,11,54,6.454545454545454,88,8,11.0,8.0,17.0,0.0,0
1082636,1,13,6,0,6,159,78,3,72,12,48,6.5,81,7,11.571428571428571,7.0,19.0,0.0,0
1082636,1,14,12,0,6,159,84,3,78,13,42,6.461538461538462,75,6,12.5,6.0,21.0,0.0,1
1082636,1,15,9,0,6,159,96,3,84,14,36,6.857142857142857,63,5,12.6,12.0,25.0,0.0,0
1082636,1,16,3,1,6,159,105,3,90,15,30,7.0,54,4,13.5,9.0,27.0,0.0,1
1082636,1,17,7,0,6,159,108,4,96,16,24,6.75,51,3,17.0,3.0,24.0,1.0,0
1082636,1,18,10,0,6,159,115,4,102,17,18,6.764705882352941,44,2,22.0,7.0,19.0,1.0,0
1082636,1,19,12,1,6,159,125,4,108,18,12,6.944444444444445,34,1,34.0,10.0,20.0,1.0,1
1082636,1,20,21,1,6,159,137,5,114,19,6,7.2105263157894735,22,0,0.0,12.0,29.0,1.0,1
1082636,2,1,14,0,6,159,0,0,0,0,120,0.0,159,19,8.368421052631579,0.0,0.0,0.0,1
1082636,2,2,6,0,6,159,14,0,6,1,114,14.0,145,18,8.055555555555555,14.0,14.0,0.0,0
1082636,2,3,14,0,6,159,20,0,12,2,108,10.0,139,17,8.176470588235293,6.0,20.0,0.0,1
1082636,2,4,25,0,6,159,34,0,18,3,102,11.333333333333334,125,16,7.8125,14.0,34.0,0.0,1
1082636,2,5,26,0,6,159,59,0,24,4,96,14.75,100,15,6.666666666666667,25.0,45.0,0.0,1
1082636,2,6,20,0,6,159,85,0,30,5,90,17.0,74,14,5.285714285714286,26.0,65.0,0.0,1
1082636,2,7,0,1,6,159,105,0,36,6,84,17.5,54,13,4.153846153846154,20.0,71.0,0.0,1
1082636,2,8,5,1,6,159,105,1,42,7,78,15.0,54,12,4.5,0.0,46.0,1.0,1
1082636,2,9,5,0,6,159,110,2,48,8,72,13.75,49,11,4.454545454545454,5.0,25.0,2.0,0
1082636,2,10,11,0,6,159,115,2,54,9,66,12.777777777777779,44,10,4.4,5.0,10.0,2.0,0
1082636,2,11,10,0,6,159,126,2,60,10,60,12.6,33,9,3.6666666666666665,11.0,21.0,1.0,0
1082636,2,12,5,0,6,159,136,2,66,11,54,12.363636363636363,23,8,2.875,10.0,26.0,0.0,0
1082636,2,13,11,0,6,159,141,2,72,12,48,11.75,18,7,2.5714285714285716,5.0,26.0,0.0,0
1082636,2,14,4,1,6,159,152,2,78,13,42,11.692307692307692,7,6,1.1666666666666667,11.0,26.0,0.0,1
1082636,2,15,1,1,6,159,156,3,84,14,36,11.142857142857142,3,5,0.6,4.0,20.0,1.0,1
1082636,2,16,2,0,1,159,157,4,90,15,30,10.466666666666667,2,4,0.5,1.0,16.0,2.0,0
1082641,1,1,13,0,6,231,0,0,0,0,120,0.0,231,19,12.157894736842104,0.0,0.0,0.0,1
1082641,1,2,16,0,6,231,13,0,6,1,114,13.0,218,18,12.11111111111111,13.0,13.0,0.0,1
1082641,1,3,3,0,6,231,29,0,12,2,108,14.5,202,17,11.882352941176471,16.0,29.0,0.0,0
1082641,1,4,19,0,6,231,32,0,18,3,102,10.666666666666666,199,16,12.4375,3.0,32.0,0.0,1
1082641,1,5,9,0,6,231,51,0,24,4,96,12.75,180,15,12.0,19.0,38.0,0.0,0
1082641,1,6,11,1,6,231,60,0,30,5,90,12.0,171,14,12.214285714285714,9.0,31.0,0.0,1
1082641,1,7,14,0,6,231,71,1,36,6,84,11.833333333333334,160,13,12.307692307692308,11.0,39.0,1.0,1
1082641,1,8,15,0,6,231,85,1,42,7,78,12.142857142857142,146,12,12.166666666666666,14.0,34.0,1.0,1
1082641,1,9,21,0,6,231,100,1,48,8,72,12.5,131,11,11.909090909090908,15.0,40.0,1.0,1
1082641,1,10,5,0,6,231,121,1,54,9,66,13.444444444444445,110,10,11.0,21.0,50.0,0.0,0
1082641,1,11,5,1,6,231,126,1,60,10,60,12.6,105,9,11.666666666666666,5.0,41.0,0.0,1
1082641,1,12,10,0,6,231,131,2,66,11,54,11.909090909090908,100,8,12.5,5.0,31.0,1.0,0
1082641,1,13,6,0,6,231,141,2,72,12,48,11.75,90,7,12.857142857142858,10.0,20.0,1.0,0
1082641,1,14,14,0,6,231,147,2,78,13,42,11.307692307692308,84,6,14.0,6.0,21.0,1.0,1
1082641,1,15,12,0,6,231,161,2,84,14,36,11.5,70,5,14.0,14.0,30.0,0.0,1
1082641,1,16,17,1,6,231,173,2,90,15,30,11.533333333333333,58,4,14.5,12.0,32.0,0.0,1
1082641,1,17,8,0,6,231,190,3,96,16,24,11.875,41,3,13.666666666666666,17.0,43.0,1.0,0
1082641,1,18,9,0,6,231,198,3,102,17,18,11.647058823529411,33,2,16.5,8.0,37.0,1.0,0
1082641,1,19,7,0,6,231,207,3,108,18,12,11.5,24,1,24.0,9.0,34.0,1.0,0
1082641,1,20,16,0,6,231,214,3,114,19,6,11.263157894736842,17,0,0.0,7.0,24.0,0.0,1
1082641,2,1,10,0,6,231,0,0,0,0,120,0.0,231,19,12.157894736842104,0.0,0.0,0.0,0
1082641,2,2,13,0,6,231,10,0,6,1,114,10.0,221,18,12.277777777777779,10.0,10.0,0.0,1
1082641,2,3,6,0,6,231,23,0,12,2,108,11.5,208,17,12.235294117647058,13.0,23.0,0.0,0
1082641,2,4,8,0,6,231,29,0,18,3,102,9.666666666666666,202,16,12.625,6.0,29.0,0.0,0
1082641,2,5,15,0,6,231,37,0,24,4,96,9.25,194,15,12.933333333333334,8.0,27.0,0.0,1
1082641,2,6,16,0,6,231,52,0,30,5,90,10.4,179,14,12.785714285714286,15.0,29.0,0.0,1
1082641,2,7,14,0,6,231,68,0,36,6,84,11.333333333333334,163,13,12.538461538461538,16.0,39.0,0.0,1
1082641,2,8,5,0,6,231,82,0,42,7,78,11.714285714285714,149,12,12.416666666666666,14.0,45.0,0.0,0
1082641,2,9,17,1,6,231,87,0,48,8,72,10.875,144,11,13.090909090909092,5.0,35.0,0.0,1
1082641,2,10,4,1,6,231,104,1,54,9,66,11.555555555555555,127,10,12.7,17.0,36.0,1.0,1
1082641,2,11,9,0,6,231,108,2,60,10,60,10.8,123,9,13.666666666666666,4.0,26.0,2.0,0
1082641,2,12,3,1,6,231,117,2,66,11,54,10.636363636363637,114,8,14.25,9.0,30.0,2.0,1
1082641,2,13,3,1,6,231,120,3,72,12,48,10.0,111,7,15.857142857142858,3.0,16.0,2.0,1
1082641,2,14,14,0,6,231,123,4,78,13,42,9.461538461538462,108,6,18.0,3.0,15.0,2.0,1
1082641,2,15,11,0,6,231,137,4,84,14,36,9.785714285714286,94,5,18.8,14.0,20.0,2.0,0
1082641,2,16,27,0,6,231,148,4,90,15,30,9.866666666666667,83,4,20.75,11.0,28.0,1.0,1
1082641,2,17,17,1,6,231,175,4,96,16,24,10.9375,56,3,18.666666666666668,27.0,52.0,0.0,1
1082641,2,18,16,1,6,231,192,5,102,17,18,11.294117647058824,39,2,19.5,17.0,55.0,1.0,1
1082641,2,19,7,0,6,231,208,6,108,18,12,11.555555555555555,23,1,23.0,16.0,60.0,2.0,0
1082641,2,20,8,0,6,231,215,6,114,19,6,11.31578947368421,16,0,0.0,7.0,40.0,2.0,0
1136576,1,1,2,0,6,194,0,0,0,0,120,0.0,194,19,10.210526315789474,0.0,0.0,0.0,0
1136576,1,2,6,0,6,194,2,0,6,1,114,2.0,192,18,10.666666666666666,2.0,2.0,0.0,0
1136576,1,3,5,0,6,194,8,0,12,2,108,4.0,186,17,10.941176470588236,6.0,8.0,0.0,0
1136576,1,4,12,0,6,194,13,0,18,3,102,4.333333333333333,181,16,11.3125,5.0,13.0,0.0,1
1136576,1,5,13,0,6,194,25,0,24,4,96,6.25,169,15,11.266666666666667,12.0,23.0,0.0,1
1136576,1,6,11,0,6,194,38,0,30,5,90,7.6,156,14,11.142857142857142,13.0,30.0,0.0,0
1136576,1,7,2,0,6,194,49,0,36,6,84,8.166666666666666,145,13,11.153846153846153,11.0,36.0,0.0,0
1136576,1,8,2,1,6,194,51,0,42,7,78,7.285714285714286,143,12,11.916666666666666,2.0,26.0,0.0,1
1136576,1,9,15,0,6,194,53,1,48,8,72,6.625,141,11,12.818181818181818,2.0,15.0,1.0,1
1136576,1,10,14,0,6,194,68,1,54,9,66,7.555555555555555,126,10,12.6,15.0,19.0,1.0,1
1136576,1,11,4,1,6,194,82,1,60,10,60,8.2,112,9,12.444444444444445,14.0,31.0,1.0,1
1136576,1,12,14,0,6,194,86,2,66,11,54,7.818181818181818,108,8,13.5,4.0,33.0,1.0,1
1136576,1,13,4,0,6,194,100,2,72,12,48,8.333333333333334,94,7,13.428571428571429,14.0,32.0,1.0,0
1136576,1,14,27,0,6,194,104,2,78,13,42,8.0,90,6,15.0,4.0,22.0,1.0,1
1136576,1,15,12,0,6,194,131,2,84,14,36,9.357142857142858,63,5,12.6,27.0,45.0,0.0,1
1136576,1,16,8,0,6,194,143,2,90,15,30,9.533333333333333,51,4,12.75,12.0,43.0,0.0,0
1136576,1,17,13,0,6,194,151,2,96,16,24,9.4375,43,3,14.333333333333334,8.0,47.0,0.0,1
1136576,1,18,10,1,6,194,164,2,102,17,18,9.647058823529411,30,2,15.0,13.0,33.0,0.0,1
1136576,1,19,6,0,6,194,174,3,108,18,12,9.666666666666666,20,1,20.0,10.0,31.0,1.0,0
1136576,1,20,13,0,6,194,180,3,114,19,6,9.473684210526315,14,0,0.0,6.0,29.0,1.0,1
1136576,2,1,2,1,6,194,0,0,0,0,120,0.0,194,19,10.210526315789474,0.0,0.0,0.0,1
1136576,2,2,16,1,6,194,2,1,6,1,114,2.0,192,18,10.666666666666666,2.0,2.0,1.0,1
1136576,2,3,4,0,6,194,18,2,12,2,108,9.0,176,17,10.352941176470589,16.0,18.0,2.0,0
1136576,2,4,7,0,6,194,22,2,18,3,102,7.333333333333333,172,16,10.75,4.0,22.0,2.0,0
1136576,2,5,8,1,6,194,29,2,24,4,96,7.25,165,15,11.0,7.0,27.0,1.0,1
1136576,2,6,3,0,6,194,37,3,30,5,90,7.4,157,14,11.214285714285714,8.0,19.0,1.0,0
1136576,2,7,12,0,6,194,40,3,36,6,84,6.666666666666667,154,13,11.846153846153847,3.0,18.0,1.0,1
1136576,2,8,5,0,6,194,52,3,42,7,78,7.428571428571429,142,12,11.833333333333334,12.0,23.0,1.0,0
1136576,2,9,11,0,6,194,57,3,48,8,72,7.125,137,11,12.454545454545455,5.0,20.0,0.0,0
1136576,2,10,4,0,6,194,68,3,54,9,66,7.555555555555555,126,10,12.6,11.0,28.0,0.0,0
1136576,2,11,4,0,6,194,72,3,60,10,60,7.2,122,9,13.555555555555555,4.0,20.0,0.0,0
1136576,2,12,6,0,6,194,76,3,66,11,54,6.909090909090909,118,8,14.75,4.0,19.0,0.0,0
1136576,2,13,14,0,6,194,82,3,72,12,48,6.833333333333333,112,7,16.0,6.0,14.0,0.0,1
1136576,2,14,13,0,6,194,96,3,78,13,42,7.384615384615385,98,6,16.333333333333332,14.0,24.0,0.0,1
1136576,2,15,9,1,6,194,109,3,84,14,36,7.785714285714286,85,5,17.0,13.0,33.0,0.0,1
1136576,2,16,12,0,6,194,118,4,90,15,30,7.866666666666666,76,4,19.0,9.0,36.0,1.0,1
1136576,2,17,4,1,6,194,130,4,96,16,24,8.125,64,3,21.333333333333332,12.0,34.0,1.0,1
1136576,2,18,13,0,6,194,134,5,102,17,18,7.882352941176471,60,2,30.0,4.0,25.0,2.0,1
1136576,2,19,14,0,6,194,147,5,108,18,12,8.166666666666666,47,1,47.0,13.0,29.0,1.0,1
1136576,2,20,17,0,6,194,161,5,114,19,6,8.473684210526315,33,0,0.0,14.0,31.0,1.0,1
1136577,1,1,14,0,6,205,0,0,0,0,120,0.0,205,19,10.789473684210526,0.0,0.0,0.0,1
1136577,1,2,11,0,6,205,14,0,6,1,114,14.0,191,18,10.61111111111111,14.0,14.0,0.0,0
1136577,1,3,12,0,6,205,25,0,12,2,108,12.5,180,17,10.588235294117647,11.0,25.0,0.0,1
1136577,1,4,11,0,6,205,37,0,18,3,102,12.333333333333334,168,16,10.5,12.0,37.0,0.0,0
1136577,1,5,5,1,6,205,48,0,24,4,96,12.0,157,15,10.466666666666667,11.0,34.0,0.0,1
1136577,1,6,16,0,6,205,53,1,30,5,90,10.6,152,14,10.857142857142858,5.0,28.0,1.0,1
1136577,1,7,5,0,6,205,69,1,36,6,84,11.5,136,13,10.461538461538462,16.0,32.0,1.0,0
1136577,1,8,4,0,6,205,74,1,42,7,78,10.571428571428571,131,12,10.916666666666666,5.0,26.0,1.0,0
1136577,1,9,19,0,6,205,78,1,48,8,72,9.75,127,11,11.545454545454545,4.0,25.0,0.0,1
1136577,1,10,10,0,6,205,97,1,54,9,66,10.777777777777779,108,10,10.8,19.0,28.0,0.0,0
1136577,1,11,15,0,6,205,107,1,60,10,60,10.7,98,9,10.88888888888889,10.0,33.0,0.0,1
1136577,1,12,9,1,6,205,122,1,66,11,54,11.090909090909092,83,8,10.375,15.0,44.0,0.0,1
1136577,1,13,19,0,6,205,131,2,72,12,48,10.916666666666666,74,7,10.571428571428571,9.0,34.0,1.0,1
1136577,1,14,3,1,6,205,150,2,78,13,42,11.538461538461538,55,6,9.166666666666666,19.0,43.0,1.0,1
1136577,1,15,8,0,6,205,153,3,84,14,36,10.928571428571429,52,5,10.4,3.0,31.0,2.0,0
1136577,1,16,4,1,6,205,161,3,90,15,30,10.733333333333333,44,4,11.0,8.0,30.0,1.0,1
1136577,1,17,10,0,6,205,165,4,96,16,24,10.3125,40,3,13.333333333333334,4.0,15.0,2.0,0
1136577,1,18,9,0,6,205,175,4,102,17,18,10.294117647058824,30,2,15.0,10.0,22.0,1.0,0
1136577,1,19,12,0,6,205,184,4,108,18,12,10.222222222222221,21,1,21.0,9.0,23.0,1.0,1
1136577,1,20,8,1,6,205,196,4,114,19,6,10.31578947368421,9,0,0.0,12.0,31.0,0.0,1
1136577,2,1,14,0,6,205,0,0,0,0,120,0.0,205,19,10.789473684210526,0.0,0.0,0.0,1
1136577,2,2,6,1,6,205,14,0,6,1,114,14.0,191,18,10.61111111111111,14.0,14.0,0.0,1
1136577,2,3,5,1,6,205,20,1,12,2,108,10.0,185,17,10.882352941176471,6.0,20.0,1.0,1
1136577,2,4,6,0,6,205,25,2,18,3,102,8.333333333333334,180,16,11.25,5.0,25.0,2.0,0
1136577,2,5,3,1,6,205,31,2,24,4,96,7.75,174,15,11.6,6.0,17.0,2.0,1
1136577,2,6,1,0,6,205,34,3,30,5,90,6.8,171,14,12.214285714285714,3.0,14.0,2.0,0
1136577,2,7,8,0,6,205,35,3,36,6,84,5.833333333333333,170,13,13.076923076923077,1.0,10.0,1.0,0
1136577,2,8,14,0,6,205,43,3,42,7,78,6.142857142857143,162,12,13.5,8.0,12.0,1.0,1
1136577,2,9,10,0,6,205,57,3,48,8,72,7.125,148,11,13.454545454545455,14.0,23.0,0.0,0
1136577,2,10,10,0,6,205,67,3,54,9,66,7.444444444444445,138,10,13.8,10.0,32.0,0.0,0
1136577,2,11,7,1,6,205,77,3,60,10,60,7.7,128,9,14.222222222222221,10.0,34.0,0.0,1
1136577,2,12,10,0,6,205,84,4,66,11,54,7.636363636363637,121,8,15.125,7.0,27.0,1.0,0
1136577,2,13,9,1,6,205,94,4,72,12,48,7.833333333333333,111,7,15.857142857142858,10.0,27.0,1.0,1
1136577,2,14,10,1,6,205,103,5,78,13,42,7.923076923076923,102,6,17.0,9.0,26.0,2.0,1
1136577,2,15,2,1,6,205,113,6,84,14,36,8.071428571428571,92,5,18.4,10.0,29.0,2.0,1
1136577,2,16,6,1,6,205,115,7,90,15,30,7.666666666666667,90,4,22.5,2.0,21.0,3.0,1
1136577,2,17,9,0,6,205,121,8,96,16,24,7.5625,84,3,28.0,6.0,18.0,3.0,0
1136577,2,18,6,0,6,205,130,8,102,17,18,7.647058823529412,75,2,37.5,9.0,17.0,2.0,0
1136577,2,19,4,2,3,205,136,8,108,18,12,7.555555555555555,69,1,69.0,6.0,21.0,1.0,1
1136583,1,1,10,0,6,119,0,0,0,0,120,0.0,119,19,6.2631578947368425,0.0,0.0,0.0,0
1136583,1,2,10,2,6,119,10,0,6,1,114,10.0,109,18,6.055555555555555,10.0,10.0,0.0,1
1136583,1,3,8,0,6,119,20,2,12,2,108,10.0,99,17,5.823529411764706,10.0,20.0,2.0,0
1136583,1,4,10,0,6,119,28,2,18,3,102,9.333333333333334,91,16,5.6875,8.0,28.0,2.0,0
1136583,1,5,7,1,6,119,38,2,24,4,96,9.5,81,15,5.4,10.0,28.0,2.0,1
1136583,1,6,6,1,6,119,45,3,30,5,90,9.0,74,14,5.285714285714286,7.0,25.0,1.0,1
1136583,1,7,5,0,6,119,51,4,36,6,84,8.5,68,13,5.230769230769231,6.0,23.0,2.0,0
1136583,1,8,7,0,6,119,56,4,42,7,78,8.0,63,12,5.25,5.0,18.0,2.0,0
1136583,1,9,8,1,6,119,63,4,48,8,72,7.875,56,11,5.090909090909091,7.0,18.0,1.0,1
1136583,1,10,11,0,6,119,71,5,54,9,66,7.888888888888889,48,10,4.8,8.0,20.0,1.0,0
1136583,1,11,3,0,6,119,82,5,60,10,60,8.2,37,9,4.111111111111111,11.0,26.0,1.0,0
